Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales
3296,ca-2018-113418,01/10/2018,03/10/2018,firST CLAss,cm-12655,cORINna MITcheLl,homE ofFIce,UNiTeD StATES,nEW yOrK cItY,NEw yORk,10035.0,eaST,TeC-MA-10002428,TeCHNOLoGY,maChines,fELlOwes powErSHred HS-440 4-sHeet higH SEcURIty shreddEr,1704.89
3297,uS-2016-110569,23/05/2016,30/05/2016,sTaNDarD cLASS,eB-13870,EMIly BurnS,cONSUMeR,UNiTed StATEs,PHOEniX,ARIZoNa,85023.0,WEst,ofF-Bi-10001036,OfFICE SUppLiES,BindErs,CardINAL EAsyoPeN d-rinG biNDeRS,19.194
3298,uS-2016-110569,23/05/2016,30/05/2016,stAndARd cLaSS,EB-13870,emILY burNs,cOnSUmer,UnITEd STATES,pHoeNIX,arizoNA,85023.0,WEST,oFf-aP-10004708,OFFIcE sUppliEs,APplIanCEs,felLoWes SUPeRiOr 10 outLet splIT suRGE ProTeCToR,121.792
3299,cA-2018-136308,16/11/2018,16/11/2018,sAmE dAY,mw-18235,MITch wiLLIngHAm,corpoRATE,unITed STaTes,SaN FrANCIsCo,CAlIfoRniA,94122.0,wesT,tec-Ma-10000488,tEcHnOlOgY,MachInes,bADY BdG101fRu CArd PriNteR,1919.976
3300,uS-2015-159926,18/11/2015,22/11/2015,sTANdARD cLAsS,Cs-11950,cARlOS sOlTerO,COnSUmEr,unIteD StaTEs,PHiladELpHIA,pENnsYLVANIa,19140.0,east,oFF-BI-10003656,oFFiCE SuppliES,bInDErs,feLLowes pb200 PlAStic coMb BINDiNG mAchiNe, 50.997 
3301,us-2015-159926,18/11/2015,22/11/2015,stANDARD CLAsS,cS-11950,CArlOs SOlTEro,cOnSUMER,unIteD staTEs,PHIlAdELpHia,PeNNSyLVANIa,19140.0,EASt,oFf-st-10003656,OFFiCe SuPPLies,StorAge,safCO InduStRIaL Wire SHELviNg,76.792
3302,US-2015-159926,18/11/2015,22/11/2015,STanDArD CLaSs,cS-11950,CaRLoS SolteRO,Consumer,UniTED STATEs,pHILADelPhia,PEnnSYLVaNiA,19140.0,eaSt,tEC-pH-10001128,tEcHNOLOgy,PHoNeS,MOtorOLA droiD MAxX,539.964
3303,us-2015-159926,18/11/2015,22/11/2015,StanDaRD ClaSs,Cs-11950,cArLoS SOlTerO,COnSuMer,unITeD sTaTEs,PHiLAdElPhIA,PENNSYlvANia,19140.0,EAST,fUr-fu-10001473,FUrnITURe,fUrNISHingS,"ELdon exECUtivE WoODlINE ii dESK aCCESSorIEs, MAHoGanY", 60.312 
3304,US-2015-159926,18/11/2015,22/11/2015,STANdarD CLAsS,cs-11950,cArloS SOLTEro,CONSumeR,uniTED STATes,PHILaDELphIA,peNNSYlvania,19140.0,EasT,OFf-Bi-10004656,oFfice sUPPlies,bINdErs,PeEl & stiCk aDD-oN CorNer POCkETS,1.944
3305,ca-2015-104738,30/12/2015,01/01/2016,SECOND clASs,sP-20620,sTeFAnIa PeRRinO,cOrPOrate,UNiTed STatES,LaReDO,texas,78041.0,cEnTRAl,OfF-eN-10004955,oFFICe SUpplIes,eNvELOPeS,fASHiOn color ClaSP envelOpes, 12.984 
3306,Ca-2015-104738,30/12/2015,01/01/2016,SEcOnD CLASs,SP-20620,sTeFaniA pERRInO,cORpoRatE,unIteD sTAtes,LAReDo,teXas,78041.0,CENtRal,tEC-pH-10002468,tEChNolOGy,PhoNeS,"PLaNtRonics Cs 50-Usb - heaDSET - CONVerTiblE, mONAURAl",217.584
3307,CA-2015-104738,30/12/2015,01/01/2016,Second claSS,sp-20620,STEFAnIa pErrInO,CorpORaTe,uNITeD StaTeS,LaREdO,texaS,78041.0,CEntrAL,TeC-ph-10000576,TEchnoLOGY,PHONes,AT&T 1080 COrDEd phoNe,328.776
3308,CA-2015-104738,30/12/2015,01/01/2016,sECOND ClAsS,Sp-20620,stefAnIa perrINO,CoRpoRaTE,unITEd statEs,LarEdO,tEXaS,78041.0,ceNtraL,ofF-Bi-10002160,oFFIcE suPPlIEs,BinDeRS,acCO hAnging dATa BiNDers, 2.286 
3309,Ca-2015-104738,30/12/2015,01/01/2016,SeCoNd cLaSS,sP-20620,StEfAnIa pERriNo,CorPoraTe,unITEd statEs,lAREdo,TeXas,78041.0,ceNtRal,TEc-ac-10003628,TecHnolOGy,aCcESSOries,LogItech 910-002974 M325 WIrelESs MouSE foR wEb ScROlLinG, 47.984 
3310,Ca-2016-144386,05/11/2016,11/11/2016,stANDaRd cLAsS,GT-14635,GrANT THOrNtON,COrporatE,UniteD staTES,new YORk citY,New yoRK,10009.0,eAsT,ofF-bI-10001116,offICe SUpplIES,biNDErS,"wilson joNes 1"" HaNgiNg dubllock RinG BiNDErS", 25.344 
3311,Ca-2017-111416,17/09/2017,22/09/2017,StanDard CLasS,LW-17215,LuKe weIss,cOnSumeR,uniTed StaTes,NEW yorK cITY,new york,10035.0,EaST,Off-BI-10002026,OFFicE SuppliES,BINdErS,avERY Arch rINg bInDers, 232.4 
3312,cA-2017-162747,20/03/2017,25/03/2017,SeCOnD CLASS,Ah-10030,aaroN haWKinS,CorPOraTE,unITed StAtES,GUlFpoRt,MiSSiSSIPpI,39503.0,SOuTH,FUR-fU-10003691,FUrniture,fuRnIshINGs,"EldoN IMage sEriES desk ACCEssorIES, ebOny",86.45
3313,uS-2015-133130,27/09/2015,01/10/2015,sTaNdARd clASs,Th-21100,tHEa hENDRiCks,COnsUmer,unIted stAtES,SaN diEGO,CAlIfORnia,92037.0,wEST,Fur-cH-10002602,FurnITuRe,cHaIrs,DMI ArtuRo cOlLECtiOn MisSIOn-stYLE desiGN WooD Chair, 603.92 
3314,Us-2015-133130,27/09/2015,01/10/2015,sTAndaRD clASs,TH-21100,THEA hENDriCKs,consuMeR,UNITED StATes,sAN dIEGo,CaliFoRnia,92037.0,WEsT,Off-Pa-10000675,OfFICe SuPplieS,paPEr,xerox 1919, 81.98 
3315,CA-2018-169978,24/12/2018,28/12/2018,STaNDARd cLAss,hg-15025,HunTER gLAnTz,ConSuMEr,United STaTeS,OcEAnSiDe,NEW yOrk,11572.0,eASt,Fur-cH-10002602,fuRnITuRE,ChAIrS,DmI artUrO CoLLecTioN mIssioN-StyLE deSigN WoOd ChAir,271.764
3316,CA-2018-169978,24/12/2018,28/12/2018,STAndArd ClaSS,Hg-15025,hUnteR gLANTZ,consuMEr,uNIted sTAtEs,OCEaNsiDE,NeW YOrK,11572.0,east,off-bi-10001900,oFfice suppLIes,BINdeRs,"DxL ANglE-VIew bInDeRs witH LoCKiNg rINGS, BlAck", 14.376 
3317,CA-2018-161739,10/11/2018,15/11/2018,SEcoND cLass,Eb-13750,EDwaRD beckeR,CorPoratE,uNiTED sTAteS,RoUnD ROCk,TeXAs,78664.0,CEntRal,Fur-FU-10001468,FurnITURE,FuRnISHINgs,tEnEX anTiSTatic cOMPUTER cHaiR MaTS,341.96
3318,CA-2016-165057,11/09/2016,15/09/2016,sTANdarD Class,SC-20725,SteVeN CARTwriGhT,ConsuMER,UNITed STaTeS,rEdlANDs,cAlIFornIa,92374.0,WEST,Off-aR-10004648,OfFIce SUpPLiES,Art,bOSTON 19500 MiGHTy MiTe ELECTRIC pEncil sHaRPENER,181.35
3319,cA-2016-165057,11/09/2016,15/09/2016,stanDARd CLAss,sC-20725,sTeVeN cARtwRIghT,CONsUMeR,uNItEd stATeS,RedlanDS,CAlIFORNia,92374.0,WEst,oFf-lA-10003190,OFFice SuPPLieS,Labels,aVErY 474,8.64
3320,ca-2015-134551,20/12/2015,25/12/2015,stAndARD clASs,ts-21505,TonY SaYRE,coNSUmER,uniTED StATES,CoLUmbiA,TeNNeSsEE,38401.0,souTh,oFF-ap-10004868,OFFice SupPlIES,APPlIAncEs,HOoVEr CommerCiAl sOft guArD uPRIght VaCuUm and DISpOSAble FIlTraTiOn BAgS, 43.512 
3321,CA-2015-134551,20/12/2015,25/12/2015,stAndarD ClaSS,TS-21505,tONY saYre,coNsumER,UnitEd StaTES,CoLUmBiA,tenNEssEe,38401.0,soUtH,FUR-CH-10004287,FUrniTuRE,CHaIrS,safCo ARCO folDinG ChaIR,662.88
3322,Ca-2015-134551,20/12/2015,25/12/2015,sTanDaRd Class,Ts-21505,TonY SaYRe,ConSuMEr,uNited statES,COLUMbIA,TeNNesseE,38401.0,soUTh,OfF-PA-10002689,offIcE SupPLIEs,pAper,WeYeRhaeusER FirST choiCE lASer/cOpY pApER (20LB. AND 88 BRigHT),25.92
3323,Ca-2016-120810,23/07/2016,27/07/2016,STAndArD clAsS,th-21550,TrAcY HOpKinS,HomE ofFICE,uniTED sTaTeS,nEW yoRK ciTy,new YOrk,10009.0,EAst,oFf-aP-10002892,oFFICe sUpPLies,APpliAnceS,bElkin f5c206vTEl 6 outlET SUrgE,68.94
3324,Ca-2016-120810,23/07/2016,27/07/2016,sTaNDarD CLAsS,tH-21550,tRAcY hOPkins,HOmE OFFIce,uNITed STATES,nEW YORk ciTy,NEW york,10009.0,EaST,FuR-fU-10002253,FuRNItuRe,fUrNIsHINgS,"HOWARd MiLlEr 13"" DIaMeTeR PeWteR FinisH rOuND WALl CLOcK",128.82
3325,ca-2015-165309,11/11/2015,15/11/2015,STAnDaRd clasS,kD-16270,KaREN DaNieLs,coNsumER,uNitED STAtES,hOuston,TeXAS,77095.0,CenTral,oFf-bI-10001359,oFfiCE sUPPLIES,BINdERs,GbC dOCuBiNd TL300 ELEcTrIC BIndING sySTEM, 896.99 
3326,ca-2015-165309,11/11/2015,15/11/2015,sTANdARd clasS,kd-16270,KaRen dAnIElS,COnSuMeR,UNitED stATes,houSToN,TeXaS,77095.0,Central,OFf-Bi-10001267,oFfIce SUpPLIes,BindERs,"UnIVerSaL rECycled HanGInG preSSBOARD Report BindErs, lETTer SIze",1.234
3327,CA-2015-165309,11/11/2015,15/11/2015,STaNDArd clasS,kd-16270,KArEn DAnIElS,CoNsUMer,UNitEd statES,HOuSTon,tExAs,77095.0,cenTRAl,OfF-AR-10003582,oFfiCe supPlies,Art,"BOSton eLECTrIc PeNCIL sHaRPeNER, mOdeL 1818, CHarcOaL BlACK",67.56
3328,CA-2015-165309,11/11/2015,15/11/2015,StANDaRd cLass,KD-16270,KArEn daNiELS,CONsumER,uNitED StaTes,HOustOn,texaS,77095.0,CENtRal,Off-pA-10003724,OFfIce sUpPLIes,PaPer,"wirEbOUNd mESsAGE book, 4 pER paGe",21.72
3329,cA-2015-165309,11/11/2015,15/11/2015,sTANdaRd ClaSs,Kd-16270,kaREN dAnieLs,ConSuMEr,UNiTED staTES,HoUSton,tEXAS,77095.0,CeNtraL,ofF-PA-10001033,OffiCE sUpPlies,PaPER,XEroX 1893, 262.336 
3330,CA-2015-165309,11/11/2015,15/11/2015,STAnDarD clAss,Kd-16270,karEn DAnIEls,COnsuMer,UNITed STATeS,HOuStOn,tExas,77095.0,CEntrAL,TeC-Ph-10003505,TEcHNoloGy,PhoNeS,GeEMARc aMpLIPOwEr60,148.48
3331,ca-2015-165309,11/11/2015,15/11/2015,stAndArd clasS,kD-16270,kaREN dANIelS,cOnsuMeR,UNiteD StatEs,hOustoN,teXAs,77095.0,ceNtral,teC-Ph-10004959,TEcHNoLOgy,pHOnES,CLASSic IVORy anTique telepHone ZL1810, 241.176 
3332,cA-2018-122595,14/12/2018,20/12/2018,staNDARd ClaSs,gm-14455,garY mitCHum,hOme OFFIce,unItED stAtes,chICaGO,ILlInois,60653.0,CeNtral,tEc-AC-10000474,TeChNOLOgY,acCesSoRieS,KEnSIngtOn expeRt mOUSE opTICAl uSb traCkBAlL FOr Pc or mAc,227.976
3333,Ca-2018-122595,14/12/2018,20/12/2018,STanDArD claSS,gm-14455,GAry miTchUm,home offiCe,UniTED stAteS,ChICAGO,ILLinoIs,60653.0,centRAl,tEc-ph-10003095,tEchNOLogY,PhONEs,sAmsung hM1900 BLUetOOth hEadseT, 52.68 
3334,cA-2018-122595,14/12/2018,20/12/2018,staNdarD ClAss,gM-14455,gary miTchum,hOME OffICe,UNited StateS,chICAGo,iLLiNOis,60653.0,cENtral,FUr-Fu-10002963,FuRnItURE,FurnIShiNGs,"MASTER castEr doOR STOP, gRaY",2.032
3335,Us-2018-109253,21/08/2018,22/08/2018,FIrST cLAss,Pr-18880,PATrick rYan,CoNsuMer,uNIted stATeS,oaKlaND,cALifoRNia,94601.0,WEsT,oFF-ar-10000203,oFFicE suPPLIES,ART,NEwElL 336,17.12
3336,US-2018-109253,21/08/2018,22/08/2018,FIRST class,pr-18880,pAtrick rYan,CoNSuMer,UnITeD StaTeS,OAKLANd,cALiFoRnIA,94601.0,wEST,TEC-PH-10004667,tECHnoLOGy,PhONeS,CISCo 8X8 iNC. 6753i Ip busiNess PHONe SYstem,431.968
3337,us-2018-109253,21/08/2018,22/08/2018,FiRSt clASs,pr-18880,pAtRicK rYaN,COnsuMER,UNiTed STATES,OaKlAND,calIfOrNiA,94601.0,WEst,fUr-fu-10000193,FuRnItUre,FURnISHINGS,TENEx ChAirmatS FOR uSE wITH HarD flOOrs,129.92
3338,Us-2018-109253,21/08/2018,22/08/2018,fIRST CLAsS,pr-18880,PAtrICk Ryan,CoNSUmer,UNITed stAteS,oaKlANd,caLIforNiA,94601.0,WesT,FUR-TA-10001539,furnItuRE,tABlEs,ChrOMcRAft rECtANGulaR cONferENcE TaBlES, 568.728 
3339,us-2018-109253,21/08/2018,22/08/2018,FIrst clAsS,pr-18880,PatRiCK rYAN,COnsuMEr,uniTED STatES,OAKLANd,cALIfOrnIA,94601.0,West,OFF-BI-10000962,oFficE suppLIEs,bINDeRs,"ACcO fleXIBLE aCCohIde SqUAre RIng data BinDeR, dARK bLUe, 11 1/2"" x 14"" 7/8""", 117.144 
3340,Us-2018-109253,21/08/2018,22/08/2018,FIrST clASS,pR-18880,PAtrIck ryAn,COnSumEr,UNited StatEs,oaklaNd,cAlifoRNIA,94601.0,wEst,OfF-ap-10002867,OFFice SuPPLIEs,AppLiAncES,fEllOWes CoMMand CENtEr 5-OuTLet PowER STrIP,203.52
3341,Us-2018-109253,21/08/2018,22/08/2018,fIrst ClAsS,Pr-18880,PaTriCK rYAN,COnsumer,unIted StATeS,OaklanD,cALIFOrNiA,94601.0,WEsT,oFF-la-10001158,OfFIce SuPpLiES,LABelS,"aVERy AddRESs/shiPpING lAbElS fOR TYpewrITers, 4"" X 2""",51.75
3342,ca-2017-145982,27/08/2017,01/09/2017,SecoND clAss,TB-21055,tED buttErFieLD,COnSumER,unItED sTaTeS,qUIncy,MaSSacHusEtts,2169.0,easT,off-pa-10000675,offIce SuPpLIES,pApEr,xEroX 1919,122.97
3343,CA-2017-145982,27/08/2017,01/09/2017,SecOnD class,tB-21055,TED BUTterFIeLD,coNsumeR,UNItEd STATEs,quiNCY,MAssAchuSETTS,2169.0,eAsT,FuR-TA-10001307,FURniTuRe,TAbLEs,"safCO planMaSTeR heIgh-adjUSTAblE DRAFTINg TaBle baSE, 43w X 30d X 30-37h, BlACK", 244.615 
3344,CA-2017-145982,27/08/2017,01/09/2017,SeCOnd ClAss,tB-21055,TEd ButtErFiELd,cONsuMeR,UnITed staTEs,quincy,maSSAChuSEtts,2169.0,east,teC-Ph-10000011,teChnoloGY,PhoneS,puREGEAr rOll-oN SCREeN prOTEctoR,59.97
3345,cA-2017-145982,27/08/2017,01/09/2017,secONd clASS,tb-21055,TEd BuTteRFIEld,COnsumEr,UnITED StAteS,QUINCY,massaCHUsettS,2169.0,eaSt,ofF-PA-10002666,OfFICe sUpPlIeS,papeR,sOUTHWORTh 25% cOttOn lINEn-fIniSh papEr & ENVELOpEs,81.54
3346,Ca-2017-145982,27/08/2017,01/09/2017,secOnd clASS,Tb-21055,tED BuTteRFiELD,CONsUmEr,UNitEd stAteS,quIncY,MASSAChusetTs,2169.0,EAST,off-fa-10000735,oFfICE SuPplIES,FaSTENeRS,stAples,11.68
3347,ca-2017-145982,27/08/2017,01/09/2017,SECOnD CLaSS,tB-21055,tEd bUtTeRFIElD,ConsuMER,UniTeD STateS,QUiNcy,mAssachusETTs,2169.0,EASt,off-bI-10000174,OffiCe SuPpLIES,biNDeRs,"WilSon JONES cLIP & CArRY foLdeR biNdEr Tool fOR rInG binDErs, cLEar", 29.0 
3348,ca-2016-112014,13/08/2016,20/08/2016,StAndaRd ClASs,ON-18715,oDELLA nelSOn,CORpOraTe,UNiTed sTAtes,yucaIpa,CAliFOrNIa,92399.0,wESt,Off-AR-10003156,OfFICE SupPlIES,ARt,50 colOred LoNG PEncIlS, 50.8 
3349,CA-2018-154732,05/11/2018,07/11/2018,firSt cLasS,AH-10195,aLan hAINes,COrpORaTe,uNItEd states,ChICAgO,IlLiNOiS,60623.0,cenTral,OFF-Bi-10000474,oFficE SuPpLIES,BiNders,avEry reCYClED flExi-VIEW COVERs fOR biNdinG sYSTems,16.03
3350,uS-2017-157308,17/08/2017,21/08/2017,sTANDArD ClAss,nM-18520,NEoMa mURray,CONsuMer,UniTed sTAtes,SeaTtLE,waShINgtoN,98105.0,West,oFF-BI-10003712,OfFice suPPLieS,BINDERs,"acCo PrESsBoArD cOVers wITH StoraGe hooKs, 14 7/8"" x 11"", LIGht BlUE",15.712
3351,Ca-2017-147536,26/12/2017,31/12/2017,sTanDARd cLAsS,Ar-10510,andreW roBErts,CONsuMer,UniTEd sTAtES,new York CiTY,NEw YoRk,10024.0,EAst,TEC-aC-10003280,TEChNoLOgy,aCcEsSOries,bELkIn F8e887 Usb wirED ErGonOMIC keYboarD,89.97
3352,us-2015-134733,23/09/2015,28/09/2015,sTaNDARd clASs,bM-11650,briAN moSS,CORpOraTE,UNitEd sTaTES,San dIEGO,cAlIfORNia,92037.0,wesT,FUR-bO-10002916,furnITURe,booKcaSeS,"RUSH HieRlOoMS COLleCtIon 1"" THiCk sTaCKAblE BOOkcaSES", 435.999 
3353,Us-2015-134733,23/09/2015,28/09/2015,StANdARD cLASS,bM-11650,BriaN moss,coRpORatE,UnItED statES,san diego,CALiForniA,92037.0,wEST,TEc-ph-10002726,TecHNOLoGY,PhonES,NEttalk duo Voip tELEpHoNE SErvIce,83.984
3354,us-2015-150434,19/07/2015,24/07/2015,stANdARd CLasS,CA-12310,cHRIStiNE ABELMAN,CORPOraTe,uNITEd sTateS,BRIStol,cONnECTiCUT,6010.0,EaSt,TeC-PH-10000895,TechNolOgY,PHOnEs,POLYcOm vVX 310 VOIp phoNe,359.98
3355,us-2015-150434,19/07/2015,24/07/2015,STandard clAsS,CA-12310,ChRIsTIne AbELman,corPOratE,uNITEd States,brisTOl,CONneCTICut,6010.0,easT,FUr-Ta-10004152,fuRnituRE,TaBleS,"BarRickS 18"" x 48"" Non-foLDIng UtilitY table WiTH BOTToM stoRage sHELf",70.56
3356,uS-2015-150434,19/07/2015,24/07/2015,STanDArd CLAss,CA-12310,chrIstINe ABelMaN,cOrpORAte,uNITeD STAtes,bRistoL,CONnEcTicuT,6010.0,eaST,Off-Bi-10003694,ofFICE SUPPLIeS,bInDers,"AveRy 3 1/2"" diskEtte StoRaGe paGeS, 10/paCK",20.88
3357,Us-2015-150434,19/07/2015,24/07/2015,stAndaRd clasS,Ca-12310,ChRisTiNE ABeLmAn,CoRPorAte,UnIteD sTateS,BrIstoL,cONnECTICUt,6010.0,east,OFF-Bi-10002160,oFfIcE SupPLiES,biNDeRS,AcCO HAnging daTA bindeRS, 3.81 
3358,Ca-2018-100335,07/09/2018,13/09/2018,sTANdaRD ClAss,nF-18595,nICOle fjELD,hoMe oFFICe,UniTed STates,chICAGO,iLlINOIs,60610.0,CeNtrAL,OfF-PA-10001685,offICE SupPlIes,PapeR,eaSY-STApLe papEr, 73.008 
3359,cA-2017-139234,06/05/2017,10/05/2017,STaNdarD clasS,Af-10870,Art FERGuSoN,consuMeR,UNiTed STAtEs,cHiCaGO,ILLINOis,60610.0,cENTral,OfF-BI-10000773,office SUpplIES,bINDErS,INSERtAbLe tab POst BiNder diVIDERs,3.208
3360,ca-2017-139234,06/05/2017,10/05/2017,stANDARd ClASs,AF-10870,Art FerGusOn,COnSUmEr,uNIted STATES,ChICagO,ilLINois,60610.0,CEntRAL,tEc-aC-10004510,TEchnOLogY,ACceSsOrIES,logiteCh dESktOP Mk120 MoUSe AND KEybOaRD cOmBo,26.176
3361,us-2016-142020,04/06/2016,08/06/2016,SeCOnd cLASS,TC-21535,TRAcY cOllinS,HOMe OFFicE,UnitED stAtes,NEw yoRK CiTy,nEW yOrk,10024.0,EAsT,OFF-Pa-10004569,OFfICE suppLiES,PapEr,"WIReBOuND messAge bOoks, two 4 1/4"" X 5"" FOrMS per PaGE", 30.44 
3362,Us-2016-142020,04/06/2016,08/06/2016,secOND CLaSS,tc-21535,TraCy COLlinS,hOMe ofFice,UNiTeD stateS,NeW YorK CITy,nEw YorK,10024.0,east,Fur-Fu-10000672,fURNiTuRE,FUrnIsHInGS,"exECUTivE iMPRESsIoNs 10"" SPeCTATOr wALL CLoCK", 35.28 
3363,ca-2016-139962,13/12/2016,20/12/2016,StanDArd ClAss,dp-13240,dEAn PercEr,HOme oFFicE,UNIted stAteS,ReVeRe,maSsaChUsetts,2151.0,EAst,oFf-pa-10004451,Office SuPPLies,pApER,XerOX 222,19.44
3364,Ca-2016-139962,13/12/2016,20/12/2016,STANdarD cLAss,Dp-13240,dean PErcEr,hOme oFFIcE,United StATes,ReVERE,maSSAcHUsETTS,2151.0,East,oFf-bi-10004738,oFFiCE SuPpLiES,binDERs,fleXIbLe lEaThER- LOok clAssiC COlLecTIOn RINg bIndER, 37.88 
3365,ca-2017-130050,16/07/2017,18/07/2017,secOND clAss,mc-17425,maRK CoUSinS,CORPORATe,UniTED sTaTEs,HoUStoN,tExas,77036.0,CeNTRaL,FUR-fu-10001940,FuRNiTuRe,FuRnISHIngS,STaPlE-Based WaLL HAnginGS, 9.552 
3366,ca-2015-115161,31/01/2015,02/02/2015,first Class,LC-17050,LIZ cARLISle,consUmeR,UNiteD STAteS,MisSIon vIEjO,calIFORNIA,92691.0,West,fUR-BO-10003966,fuRNitURe,BoOkCaSes,"saUDER FAceTS CoLLeCTiOn lIBRAry, Sky ALder FIniSh",290.666
3367,Ca-2015-165379,09/07/2015,15/07/2015,sTandARD cLAss,bm-11650,BrIaN Moss,COrPOrATE,uNiTed stATES,DalLAS,TExas,75217.0,cEnTrAl,oFf-pa-10003072,office supplieS,pAPER,"eURekA REcyclEd CoPY PaPer 8 1/2"" x 11"", ReAm", 10.368 
3368,CA-2015-165379,09/07/2015,15/07/2015,sTAnDARd ClasS,bM-11650,BriAn mOSs,cORpORaTe,UnIted staTES,dallAS,teXAS,75217.0,CENtrAL,OFf-pA-10002245,ofFiCE SuPPliES,pAper,XerOx 1895, 14.352 
3369,cA-2016-115511,21/11/2016,25/11/2016,STandARD clASS,NW-18400,NaTalIe WEbBer,CONSumER,unITEd StAtES,LAS VEGAs,NeVada,89115.0,west,FUr-Bo-10002598,furNITuRe,BooKCASes,"hoN METal BOokcAseS, PUTTy",141.96
3370,CA-2016-115511,21/11/2016,25/11/2016,stanDArD CLASS,NW-18400,NATALIe weBBeR,CoNsuMEr,UNITed sTATES,lAs veGas,nevaDa,89115.0,WesT,oFf-bI-10002225,OfficE supPlies,BIndeRS,"SqUare riNg DaTA BINdErs, RigId 75 pT. CoverS, 11"" X 14-7/8""", 66.048 
3371,ca-2017-134887,25/03/2017,25/03/2017,sAmE day,Tb-21280,tObY BraunHARdT,cOnSumEr,uNiTED StATEs,noRMaN,oKlaHOMa,73071.0,CenTRAl,tec-Ac-10003832,tEchNoloGy,AccEsSOriES,loGiteCh p710E MObiLe spEAkERpHonE,1287.45
3372,CA-2018-123778,23/09/2018,30/09/2018,stAnDARd CLASs,bS-11755,BrUce steWaRt,cOnSUmER,UNITeD states,sAN frANcISCO,CALiForNIa,94122.0,WEst,ofF-bi-10000822,officE SUPPLIES,BIndErs,"AcCo pResStEX daTa BINdeR witH STORaGe hoOKs, LigHT BLuE, 9 1/2"" x 11""",25.824
3373,cA-2018-123778,23/09/2018,30/09/2018,StANdARD CLAss,bS-11755,bruCe stewart,CONsumEr,UniteD StaTeS,saN FraNCiSco,cAliFORnia,94122.0,weSt,Off-aP-10001242,OFfICE SupplIEs,aPplIanceS,aPC 7 OutLet nEtWoRK SurGearREst sUrge pROtEctOr, 160.96 
3374,ca-2016-161718,04/12/2016,10/12/2016,staNdaRd clAsS,so-20335,Sean o'DonnELl,cONSumeR,uniteD STatEs,hEmpSTeaD,NEw YORK,11550.0,eAST,FUr-fU-10002445,fURNITURE,FURnISHiNgS,"dAX TWo-tone rosEwoOd/BLaCk doCuMENT FrAme, dESKTOP, 5 X 7",28.44
3375,ca-2016-161718,04/12/2016,10/12/2016,StanDARd CLass,sO-20335,Sean O'dONnEll,cOnSUmER,uNITeD STates,hemPStead,new YOrK,11550.0,East,FUR-CH-10002372,FURnItUre,chaIRS,ofFiCe sTaR - ERgONOMICAllY deSIGneD knEe cHAir, 364.41 
3376,Ca-2016-161718,04/12/2016,10/12/2016,STANdarD cLASs,So-20335,sEAn O'DOnnElL,CoNsuMEr,UNITED StATes,HEmPSteaD,NeW yORk,11550.0,EasT,Tec-ph-10000376,TeCHNoLogy,pHONeS,SQUarE creDIt CarD ReADER, 39.96 
3377,ca-2016-161718,04/12/2016,10/12/2016,StAndARD cLASS,SO-20335,seAn o'DoNNeLl,ConsUmer,UnItED STATES,heMpsteaD,NeW yORk,11550.0,EaSt,FUR-cH-10002965,FurNitUrE,CHaIRS,"GLOBal LEAtHER highback EXecUtiVE chAIR WItH PNEUmAtIc hEiGht AdJUstMenT, BlACk",361.764
3378,ca-2017-100671,01/11/2017,04/11/2017,fIrst ClAsS,Cs-12490,CIndy SChnElLING,coRPOratE,unItEd staTEs,cOnrOE,texaS,77301.0,CenTraL,OFF-st-10004950,officE SuPPlies,sToragE,"TeneX PErsonal FILINg TotE WiTH sECUre ClOSUre LId, BLaCk/FRosT", 111.672 
3379,ca-2018-142867,17/03/2018,21/03/2018,StanDarD clAss,PO-19180,pHILiSsE oVeRCASh,homE oFFiCe,unITEd STateS,HoustoN,TExaS,77095.0,cENTRal,oFF-BI-10003166,oFFiCe sUPplIEs,bINDers,GBC PlasTiCleaR BInDiNG cOvers, 13.776 
3380,CA-2018-142867,17/03/2018,21/03/2018,STandARD claSs,pO-19180,PhilIsSE OveRCAsH,hOmE OfFice,UNiteD sTAtES,hOUsToN,TEXAS,77095.0,CEntrAL,OfF-pA-10004610,ofFIcE SuPplIES,pApeR,XerOx 1900,10.272
3381,ca-2018-103156,23/11/2018,24/11/2018,firSt cLasS,td-20995,tAMaRa DAHLeN,COnSuMeR,UNiTeD STatES,philadElpHIA,PENNsylvAnIA,19120.0,East,fUr-FU-10000320,fUrnitUrE,furNisHiNgS,Oic STAcKiNg tRaYS, 24.048 
3382,uS-2018-162208,27/08/2018,30/08/2018,firsT CLASs,SP-20620,StEfANiA pErrino,COrporAte,uNiTed sTATES,Tampa,floRida,33614.0,South,Off-En-10004030,OfficE SUPpLies,ENVEloPEs,CoNVEniencE PacKs Of buSINeSs eNVeLoPEs,2.896
3383,CA-2016-130659,04/12/2016,09/12/2016,SECOnd claSs,ms-17365,mARIbETh sChNeLlinG,ConsUmEr,UNiTED stATeS,New YoRK cItY,New YoRk,10035.0,eaSt,OfF-EN-10004147,oFFICe SUPPLieS,ENvELOPEs,WauSau papErS ASTRobRIGHTs colORed EnVelOpES,17.94
